2022-05-19 12:05:389 INFO  NewAndUsedCarPage :48 - Select car models :X-TRAIL
2022-05-19 12:05:517 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-19 12:05:309 INFO  HomePage :29 - MouseHover ON buy+sell tab :[[ChromeDriver: chrome on WINDOWS (cee2408f8bce5f0acfce2fb9e662c0f3)] -> xpath: //a[@data-gtm-label='top nav car buy and sell']]
2022-05-19 12:05:244 INFO  HomePage :34 - Clicking on search car :[[ChromeDriver: chrome on WINDOWS (cee2408f8bce5f0acfce2fb9e662c0f3)] -> xpath: //a[@data-gtm-label='sub nav search cars']]
2022-05-19 12:05:268 INFO  NewAndUsedCarPage :38 - Get new and used car text :[[ChromeDriver: chrome on WINDOWS (cee2408f8bce5f0acfce2fb9e662c0f3)] -> xpath: //h1[contains(text(),'New & Used Car Search - carsguide')]]
2022-05-19 12:05:370 INFO  NewAndUsedCarPage :43 - Select car makes :Jaguar
2022-05-19 12:05:915 INFO  NewAndUsedCarPage :48 - Select car models :X Type
2022-05-19 12:05:30 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-19 12:05:736 INFO  HomePage :29 - MouseHover ON buy+sell tab :[[ChromeDriver: chrome on WINDOWS (aa30ed0c86283fd1297d7199f7038277)] -> xpath: //a[@data-gtm-label='top nav car buy and sell']]
2022-05-19 12:05:695 INFO  HomePage :34 - Clicking on search car :[[ChromeDriver: chrome on WINDOWS (aa30ed0c86283fd1297d7199f7038277)] -> xpath: //a[@data-gtm-label='sub nav search cars']]
2022-05-19 12:05:716 INFO  NewAndUsedCarPage :38 - Get new and used car text :[[ChromeDriver: chrome on WINDOWS (aa30ed0c86283fd1297d7199f7038277)] -> xpath: //h1[contains(text(),'New & Used Car Search - carsguide')]]
2022-05-19 12:05:287 INFO  NewAndUsedCarPage :43 - Select car makes :Mini
2022-05-19 12:05:388 INFO  NewAndUsedCarPage :48 - Select car models :Cooper
2022-05-19 12:05:407 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-19 12:05:198 INFO  HomePage :29 - MouseHover ON buy+sell tab :[[ChromeDriver: chrome on WINDOWS (f4c2a01ad92a51565a48c7d98fc2ef26)] -> xpath: //a[@data-gtm-label='top nav car buy and sell']]
2022-05-19 12:05:302 INFO  HomePage :38 - Clicking on used link :[[ChromeDriver: chrome on WINDOWS (f4c2a01ad92a51565a48c7d98fc2ef26)] -> xpath: //header/div[@id='u_H']/div[1]/div[1]/ul[1]/li[1]/div[1]/div[1]/div[1]/ul[1]/li[2]/a[1]]
2022-05-19 12:05:323 INFO  UsedCarPage :21 - Get usedCarText :[[ChromeDriver: chrome on WINDOWS (f4c2a01ad92a51565a48c7d98fc2ef26)] -> xpath: //h1[contains(text(),'Used Cars For Sale')]]
2022-05-19 12:05:425 INFO  NewAndUsedCarPage :43 - Select car makes :Audi
2022-05-19 12:05:555 INFO  NewAndUsedCarPage :48 - Select car models :A3
2022-05-19 12:05:651 INFO  NewAndUsedCarPage :54 - Select car locations :NSW - All
2022-05-19 12:05:749 INFO  NewAndUsedCarPage :59 - Select car price :$15,000
2022-05-19 12:05:911 INFO  NewAndUsedCarPage :64 - Clicking on find my next car tab :[[ChromeDriver: chrome on WINDOWS (f4c2a01ad92a51565a48c7d98fc2ef26)] -> xpath: //input[@id='search-submit']]
2022-05-19 12:05:981 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-19 12:05:774 INFO  HomePage :29 - MouseHover ON buy+sell tab :[[ChromeDriver: chrome on WINDOWS (b699af3304de9c90996badd5f8dd7f6e)] -> xpath: //a[@data-gtm-label='top nav car buy and sell']]
2022-05-19 12:05:703 INFO  HomePage :38 - Clicking on used link :[[ChromeDriver: chrome on WINDOWS (b699af3304de9c90996badd5f8dd7f6e)] -> xpath: //header/div[@id='u_H']/div[1]/div[1]/ul[1]/li[1]/div[1]/div[1]/div[1]/ul[1]/li[2]/a[1]]
2022-05-19 12:05:722 INFO  UsedCarPage :21 - Get usedCarText :[[ChromeDriver: chrome on WINDOWS (b699af3304de9c90996badd5f8dd7f6e)] -> xpath: //h1[contains(text(),'Used Cars For Sale')]]
2022-05-19 12:05:831 INFO  NewAndUsedCarPage :43 - Select car makes :BMW
2022-05-19 12:05:869 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-19 12:05:21 INFO  HomePage :29 - MouseHover ON buy+sell tab :[[ChromeDriver: chrome on WINDOWS (c3b6e87ab9ae6a1364797a2ecd335d4d)] -> xpath: //a[@data-gtm-label='top nav car buy and sell']]
2022-05-19 12:05:896 INFO  HomePage :38 - Clicking on used link :[[ChromeDriver: chrome on WINDOWS (c3b6e87ab9ae6a1364797a2ecd335d4d)] -> xpath: //header/div[@id='u_H']/div[1]/div[1]/ul[1]/li[1]/div[1]/div[1]/div[1]/ul[1]/li[2]/a[1]]
2022-05-19 12:05:913 INFO  UsedCarPage :21 - Get usedCarText :[[ChromeDriver: chrome on WINDOWS (c3b6e87ab9ae6a1364797a2ecd335d4d)] -> xpath: //h1[contains(text(),'Used Cars For Sale')]]
2022-05-19 12:05:12 INFO  NewAndUsedCarPage :43 - Select car makes :Jeep
2022-05-19 12:05:108 INFO  NewAndUsedCarPage :48 - Select car models :Compass
2022-05-19 12:05:219 INFO  NewAndUsedCarPage :54 - Select car locations :QLD - All
2022-05-19 12:05:315 INFO  NewAndUsedCarPage :59 - Select car price :$20,000
2022-05-19 12:05:342 INFO  NewAndUsedCarPage :64 - Clicking on find my next car tab :[[ChromeDriver: chrome on WINDOWS (c3b6e87ab9ae6a1364797a2ecd335d4d)] -> xpath: //input[@id='search-submit']]
2022-05-19 12:05:453 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-19 12:05:183 INFO  HomePage :29 - MouseHover ON buy+sell tab :[[ChromeDriver: chrome on WINDOWS (cba9200167e81a1378c7e83ce9c22541)] -> xpath: //a[@data-gtm-label='top nav car buy and sell']]
2022-05-19 12:05:59 INFO  HomePage :38 - Clicking on used link :[[ChromeDriver: chrome on WINDOWS (cba9200167e81a1378c7e83ce9c22541)] -> xpath: //header/div[@id='u_H']/div[1]/div[1]/ul[1]/li[1]/div[1]/div[1]/div[1]/ul[1]/li[2]/a[1]]
2022-05-19 12:05:77 INFO  UsedCarPage :21 - Get usedCarText :[[ChromeDriver: chrome on WINDOWS (cba9200167e81a1378c7e83ce9c22541)] -> xpath: //h1[contains(text(),'Used Cars For Sale')]]
2022-05-19 12:05:175 INFO  NewAndUsedCarPage :43 - Select car makes :Kia
2022-05-19 12:05:301 INFO  NewAndUsedCarPage :48 - Select car models :Rio
2022-05-19 12:05:399 INFO  NewAndUsedCarPage :54 - Select car locations :VIC - All
2022-05-19 12:05:493 INFO  NewAndUsedCarPage :59 - Select car price :$10,000
2022-05-19 12:05:459 INFO  NewAndUsedCarPage :64 - Clicking on find my next car tab :[[ChromeDriver: chrome on WINDOWS (cba9200167e81a1378c7e83ce9c22541)] -> xpath: //input[@id='search-submit']]
2022-05-19 12:05:572 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-19 12:05:423 INFO  HomePage :29 - MouseHover ON buy+sell tab :[[ChromeDriver: chrome on WINDOWS (4fc79fcc4d679acdea5802ff551a904a)] -> xpath: //a[@data-gtm-label='top nav car buy and sell']]
2022-05-19 12:05:297 INFO  HomePage :38 - Clicking on used link :[[ChromeDriver: chrome on WINDOWS (4fc79fcc4d679acdea5802ff551a904a)] -> xpath: //header/div[@id='u_H']/div[1]/div[1]/ul[1]/li[1]/div[1]/div[1]/div[1]/ul[1]/li[2]/a[1]]
2022-05-19 12:05:320 INFO  UsedCarPage :21 - Get usedCarText :[[ChromeDriver: chrome on WINDOWS (4fc79fcc4d679acdea5802ff551a904a)] -> xpath: //h1[contains(text(),'Used Cars For Sale')]]
2022-05-19 12:05:425 INFO  NewAndUsedCarPage :43 - Select car makes :Nissan
2022-05-19 12:05:516 INFO  NewAndUsedCarPage :48 - Select car models :Cube
2022-05-19 12:05:632 INFO  NewAndUsedCarPage :54 - Select car locations :WA - All
2022-05-19 12:05:727 INFO  NewAndUsedCarPage :59 - Select car price :$20,000
2022-05-19 12:05:667 INFO  NewAndUsedCarPage :64 - Clicking on find my next car tab :[[ChromeDriver: chrome on WINDOWS (4fc79fcc4d679acdea5802ff551a904a)] -> xpath: //input[@id='search-submit']]
2022-05-19 12:05:828 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-19 12:05:478 INFO  HomePage :29 - MouseHover ON buy+sell tab :[[ChromeDriver: chrome on WINDOWS (90cde0300671fb684a065e578bf62b79)] -> xpath: //a[@data-gtm-label='top nav car buy and sell']]
2022-05-19 12:05:335 INFO  HomePage :38 - Clicking on used link :[[ChromeDriver: chrome on WINDOWS (90cde0300671fb684a065e578bf62b79)] -> xpath: //header/div[@id='u_H']/div[1]/div[1]/ul[1]/li[1]/div[1]/div[1]/div[1]/ul[1]/li[2]/a[1]]
2022-05-19 12:05:352 INFO  UsedCarPage :21 - Get usedCarText :[[ChromeDriver: chrome on WINDOWS (90cde0300671fb684a065e578bf62b79)] -> xpath: //h1[contains(text(),'Used Cars For Sale')]]
2022-05-19 12:05:450 INFO  NewAndUsedCarPage :43 - Select car makes :Mazda
2022-05-19 12:05:859 INFO  NewAndUsedCarPage :48 - Select car models :CX-5
2022-05-19 12:05:954 INFO  NewAndUsedCarPage :54 - Select car locations :NSW - All
2022-05-19 12:05:41 INFO  NewAndUsedCarPage :59 - Select car price :$10,000
2022-05-19 12:05:373 INFO  NewAndUsedCarPage :64 - Clicking on find my next car tab :[[ChromeDriver: chrome on WINDOWS (90cde0300671fb684a065e578bf62b79)] -> xpath: //input[@id='search-submit']]
2022-05-19 13:05:452 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-19 13:05:143 INFO  HomePage :29 - MouseHover ON buy+sell tab :[[ChromeDriver: chrome on WINDOWS (f372518b74e478433b4f4c54fc926f13)] -> xpath: //a[@data-gtm-label='top nav car buy and sell']]
2022-05-19 13:05:751 INFO  HomePage :34 - Clicking on search car :[[ChromeDriver: chrome on WINDOWS (f372518b74e478433b4f4c54fc926f13)] -> xpath: //a[@data-gtm-label='sub nav search cars']]
2022-05-19 13:05:929 INFO  NewAndUsedCarPage :38 - Get new and used car text :[[ChromeDriver: chrome on WINDOWS (f372518b74e478433b4f4c54fc926f13)] -> xpath: //h1[contains(text(),'New & Used Car Search - carsguide')]]
2022-05-19 13:05:121 INFO  NewAndUsedCarPage :43 - Select car makes :Audi
2022-05-19 13:05:247 INFO  NewAndUsedCarPage :48 - Select car models :A1
2022-05-19 13:05:342 INFO  NewAndUsedCarPage :54 - Select car locations :NSW - Central Coast
2022-05-19 13:05:433 INFO  NewAndUsedCarPage :59 - Select car price :$45,000
2022-05-19 13:05:534 INFO  NewAndUsedCarPage :64 - Clicking on find my next car tab :[[ChromeDriver: chrome on WINDOWS (f372518b74e478433b4f4c54fc926f13)] -> xpath: //input[@id='search-submit']]
2022-05-19 13:05:972 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-19 13:05:723 INFO  HomePage :29 - MouseHover ON buy+sell tab :[[ChromeDriver: chrome on WINDOWS (12bf119272c62e6f3af83afc5a899c08)] -> xpath: //a[@data-gtm-label='top nav car buy and sell']]
2022-05-19 13:05:735 INFO  HomePage :34 - Clicking on search car :[[ChromeDriver: chrome on WINDOWS (12bf119272c62e6f3af83afc5a899c08)] -> xpath: //a[@data-gtm-label='sub nav search cars']]
2022-05-19 13:05:756 INFO  NewAndUsedCarPage :38 - Get new and used car text :[[ChromeDriver: chrome on WINDOWS (12bf119272c62e6f3af83afc5a899c08)] -> xpath: //h1[contains(text(),'New & Used Car Search - carsguide')]]
2022-05-19 13:05:878 INFO  NewAndUsedCarPage :43 - Select car makes :Land Rover
2022-05-19 13:05:135 INFO  NewAndUsedCarPage :48 - Select car models :Discovery
2022-05-19 13:05:237 INFO  NewAndUsedCarPage :54 - Select car locations :NSW - Sydney
2022-05-19 13:05:340 INFO  NewAndUsedCarPage :59 - Select car price :$50,000
2022-05-19 13:05:57 INFO  NewAndUsedCarPage :64 - Clicking on find my next car tab :[[ChromeDriver: chrome on WINDOWS (12bf119272c62e6f3af83afc5a899c08)] -> xpath: //input[@id='search-submit']]
2022-05-19 13:05:355 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-19 13:05:95 INFO  HomePage :29 - MouseHover ON buy+sell tab :[[ChromeDriver: chrome on WINDOWS (22d514c7ddf1a19741ed90763f3a4e60)] -> xpath: //a[@data-gtm-label='top nav car buy and sell']]
2022-05-19 13:05:13 INFO  HomePage :34 - Clicking on search car :[[ChromeDriver: chrome on WINDOWS (22d514c7ddf1a19741ed90763f3a4e60)] -> xpath: //a[@data-gtm-label='sub nav search cars']]
2022-05-19 13:05:33 INFO  NewAndUsedCarPage :38 - Get new and used car text :[[ChromeDriver: chrome on WINDOWS (22d514c7ddf1a19741ed90763f3a4e60)] -> xpath: //h1[contains(text(),'New & Used Car Search - carsguide')]]
2022-05-19 13:05:325 INFO  NewAndUsedCarPage :43 - Select car makes :Kia
2022-05-19 13:05:430 INFO  NewAndUsedCarPage :48 - Select car models :Sportage
2022-05-19 13:05:526 INFO  NewAndUsedCarPage :54 - Select car locations :NT - North
2022-05-19 13:05:619 INFO  NewAndUsedCarPage :59 - Select car price :$35,000
2022-05-19 13:05:318 INFO  NewAndUsedCarPage :64 - Clicking on find my next car tab :[[ChromeDriver: chrome on WINDOWS (22d514c7ddf1a19741ed90763f3a4e60)] -> xpath: //input[@id='search-submit']]
2022-05-19 13:05:607 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-19 13:05:516 INFO  HomePage :29 - MouseHover ON buy+sell tab :[[ChromeDriver: chrome on WINDOWS (0d227ce2499473370839e0111cf7f9b6)] -> xpath: //a[@data-gtm-label='top nav car buy and sell']]
2022-05-19 13:05:505 INFO  HomePage :34 - Clicking on search car :[[ChromeDriver: chrome on WINDOWS (0d227ce2499473370839e0111cf7f9b6)] -> xpath: //a[@data-gtm-label='sub nav search cars']]
2022-05-19 13:05:526 INFO  NewAndUsedCarPage :38 - Get new and used car text :[[ChromeDriver: chrome on WINDOWS (0d227ce2499473370839e0111cf7f9b6)] -> xpath: //h1[contains(text(),'New & Used Car Search - carsguide')]]
2022-05-19 13:05:656 INFO  NewAndUsedCarPage :43 - Select car makes :Nissan
2022-05-19 13:05:900 INFO  NewAndUsedCarPage :48 - Select car models :X-TRAIL
2022-05-19 13:05:218 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-19 13:05:219 INFO  HomePage :29 - MouseHover ON buy+sell tab :[[ChromeDriver: chrome on WINDOWS (2f42792f6324d5541f9f4c829c950321)] -> xpath: //a[@data-gtm-label='top nav car buy and sell']]
2022-05-19 13:05:197 INFO  HomePage :34 - Clicking on search car :[[ChromeDriver: chrome on WINDOWS (2f42792f6324d5541f9f4c829c950321)] -> xpath: //a[@data-gtm-label='sub nav search cars']]
2022-05-19 13:05:222 INFO  NewAndUsedCarPage :38 - Get new and used car text :[[ChromeDriver: chrome on WINDOWS (2f42792f6324d5541f9f4c829c950321)] -> xpath: //h1[contains(text(),'New & Used Car Search - carsguide')]]
2022-05-19 13:05:572 INFO  NewAndUsedCarPage :43 - Select car makes :Jaguar
2022-05-19 13:05:683 INFO  NewAndUsedCarPage :48 - Select car models :X Type
2022-05-19 13:05:788 INFO  NewAndUsedCarPage :54 - Select car locations :NSW - Hunter
2022-05-19 13:05:883 INFO  NewAndUsedCarPage :59 - Select car price :$60,000
2022-05-19 13:05:913 INFO  NewAndUsedCarPage :64 - Clicking on find my next car tab :[[ChromeDriver: chrome on WINDOWS (2f42792f6324d5541f9f4c829c950321)] -> xpath: //input[@id='search-submit']]
2022-05-19 13:05:948 INFO  ResultPage :21 - Get result text :JAGUAR
2022-05-19 13:05:229 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-19 13:05:579 INFO  HomePage :29 - MouseHover ON buy+sell tab :[[ChromeDriver: chrome on WINDOWS (ca86edce1ef9eb92493d03f98aa567f2)] -> xpath: //a[@data-gtm-label='top nav car buy and sell']]
2022-05-19 13:05:591 INFO  HomePage :34 - Clicking on search car :[[ChromeDriver: chrome on WINDOWS (ca86edce1ef9eb92493d03f98aa567f2)] -> xpath: //a[@data-gtm-label='sub nav search cars']]
2022-05-19 13:05:610 INFO  NewAndUsedCarPage :38 - Get new and used car text :[[ChromeDriver: chrome on WINDOWS (ca86edce1ef9eb92493d03f98aa567f2)] -> xpath: //h1[contains(text(),'New & Used Car Search - carsguide')]]
2022-05-19 13:05:957 INFO  NewAndUsedCarPage :43 - Select car makes :Mini
2022-05-19 13:05:437 INFO  NewAndUsedCarPage :48 - Select car models :Cooper
2022-05-19 13:05:556 INFO  NewAndUsedCarPage :54 - Select car locations :QLD - All
2022-05-19 13:05:653 INFO  NewAndUsedCarPage :59 - Select car price :$70,000
2022-05-19 13:05:673 INFO  NewAndUsedCarPage :64 - Clicking on find my next car tab :[[ChromeDriver: chrome on WINDOWS (ca86edce1ef9eb92493d03f98aa567f2)] -> xpath: //input[@id='search-submit']]
2022-05-19 13:05:790 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-19 13:05:526 INFO  HomePage :29 - MouseHover ON buy+sell tab :[[ChromeDriver: chrome on WINDOWS (2a3f40848b5c37442ad20c42524d2d3b)] -> xpath: //a[@data-gtm-label='top nav car buy and sell']]
2022-05-19 13:05:440 INFO  HomePage :34 - Clicking on search car :[[ChromeDriver: chrome on WINDOWS (2a3f40848b5c37442ad20c42524d2d3b)] -> xpath: //a[@data-gtm-label='sub nav search cars']]
2022-05-19 13:05:466 INFO  NewAndUsedCarPage :38 - Get new and used car text :[[ChromeDriver: chrome on WINDOWS (2a3f40848b5c37442ad20c42524d2d3b)] -> xpath: //h1[contains(text(),'New & Used Car Search - carsguide')]]
2022-05-19 13:05:605 INFO  NewAndUsedCarPage :43 - Select car makes :Audi
2022-05-19 13:05:844 INFO  NewAndUsedCarPage :48 - Select car models :A1
2022-05-19 13:05:962 INFO  NewAndUsedCarPage :54 - Select car locations :NSW - Central Coast
2022-05-19 13:05:78 INFO  NewAndUsedCarPage :59 - Select car price :$45,000
2022-05-19 13:05:988 INFO  NewAndUsedCarPage :64 - Clicking on find my next car tab :[[ChromeDriver: chrome on WINDOWS (2a3f40848b5c37442ad20c42524d2d3b)] -> xpath: //input[@id='search-submit']]
2022-05-19 13:05:134 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-19 13:05:848 INFO  HomePage :29 - MouseHover ON buy+sell tab :[[ChromeDriver: chrome on WINDOWS (5f5f96802796a7c6fc43495aa752a0c3)] -> xpath: //a[@data-gtm-label='top nav car buy and sell']]
2022-05-19 13:05:829 INFO  HomePage :34 - Clicking on search car :[[ChromeDriver: chrome on WINDOWS (5f5f96802796a7c6fc43495aa752a0c3)] -> xpath: //a[@data-gtm-label='sub nav search cars']]
2022-05-19 13:05:851 INFO  NewAndUsedCarPage :38 - Get new and used car text :[[ChromeDriver: chrome on WINDOWS (5f5f96802796a7c6fc43495aa752a0c3)] -> xpath: //h1[contains(text(),'New & Used Car Search - carsguide')]]
2022-05-19 13:05:116 INFO  NewAndUsedCarPage :43 - Select car makes :Land Rover
2022-05-19 13:05:217 INFO  NewAndUsedCarPage :48 - Select car models :Discovery
2022-05-19 13:05:316 INFO  NewAndUsedCarPage :54 - Select car locations :NSW - Sydney
2022-05-19 13:05:408 INFO  NewAndUsedCarPage :59 - Select car price :$50,000
2022-05-19 13:05:631 INFO  NewAndUsedCarPage :64 - Clicking on find my next car tab :[[ChromeDriver: chrome on WINDOWS (5f5f96802796a7c6fc43495aa752a0c3)] -> xpath: //input[@id='search-submit']]
2022-05-19 13:05:752 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-19 13:05:493 INFO  HomePage :29 - MouseHover ON buy+sell tab :[[ChromeDriver: chrome on WINDOWS (8499959d5fd8a4f05e07d8e4d38de25a)] -> xpath: //a[@data-gtm-label='top nav car buy and sell']]
2022-05-19 13:05:432 INFO  HomePage :34 - Clicking on search car :[[ChromeDriver: chrome on WINDOWS (8499959d5fd8a4f05e07d8e4d38de25a)] -> xpath: //a[@data-gtm-label='sub nav search cars']]
2022-05-19 13:05:454 INFO  NewAndUsedCarPage :38 - Get new and used car text :[[ChromeDriver: chrome on WINDOWS (8499959d5fd8a4f05e07d8e4d38de25a)] -> xpath: //h1[contains(text(),'New & Used Car Search - carsguide')]]
2022-05-19 13:05:683 INFO  NewAndUsedCarPage :43 - Select car makes :Kia
2022-05-19 13:05:834 INFO  NewAndUsedCarPage :48 - Select car models :Sportage
2022-05-19 13:05:935 INFO  NewAndUsedCarPage :54 - Select car locations :NT - North
2022-05-19 13:05:36 INFO  NewAndUsedCarPage :59 - Select car price :$35,000
2022-05-19 13:05:676 INFO  NewAndUsedCarPage :64 - Clicking on find my next car tab :[[ChromeDriver: chrome on WINDOWS (8499959d5fd8a4f05e07d8e4d38de25a)] -> xpath: //input[@id='search-submit']]
2022-05-19 13:05:836 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-19 13:05:532 INFO  HomePage :29 - MouseHover ON buy+sell tab :[[ChromeDriver: chrome on WINDOWS (f9a8d3912e115806b9f45f87a968d069)] -> xpath: //a[@data-gtm-label='top nav car buy and sell']]
2022-05-19 13:05:456 INFO  HomePage :34 - Clicking on search car :[[ChromeDriver: chrome on WINDOWS (f9a8d3912e115806b9f45f87a968d069)] -> xpath: //a[@data-gtm-label='sub nav search cars']]
2022-05-19 13:05:485 INFO  NewAndUsedCarPage :38 - Get new and used car text :[[ChromeDriver: chrome on WINDOWS (f9a8d3912e115806b9f45f87a968d069)] -> xpath: //h1[contains(text(),'New & Used Car Search - carsguide')]]
2022-05-19 13:05:760 INFO  NewAndUsedCarPage :43 - Select car makes :Nissan
2022-05-19 13:05:864 INFO  NewAndUsedCarPage :48 - Select car models :X-TRAIL
2022-05-19 13:05:943 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-19 13:05:840 INFO  HomePage :29 - MouseHover ON buy+sell tab :[[ChromeDriver: chrome on WINDOWS (fe1dde881aad518ee2db136d90154314)] -> xpath: //a[@data-gtm-label='top nav car buy and sell']]
2022-05-19 13:05:757 INFO  HomePage :34 - Clicking on search car :[[ChromeDriver: chrome on WINDOWS (fe1dde881aad518ee2db136d90154314)] -> xpath: //a[@data-gtm-label='sub nav search cars']]
2022-05-19 13:05:778 INFO  NewAndUsedCarPage :38 - Get new and used car text :[[ChromeDriver: chrome on WINDOWS (fe1dde881aad518ee2db136d90154314)] -> xpath: //h1[contains(text(),'New & Used Car Search - carsguide')]]
2022-05-19 13:05:894 INFO  NewAndUsedCarPage :43 - Select car makes :Jaguar
2022-05-19 13:05:169 INFO  NewAndUsedCarPage :48 - Select car models :X Type
2022-05-19 13:05:277 INFO  NewAndUsedCarPage :54 - Select car locations :NSW - Hunter
2022-05-19 13:05:376 INFO  NewAndUsedCarPage :59 - Select car price :$60,000
2022-05-19 13:05:352 INFO  NewAndUsedCarPage :64 - Clicking on find my next car tab :[[ChromeDriver: chrome on WINDOWS (fe1dde881aad518ee2db136d90154314)] -> xpath: //input[@id='search-submit']]
2022-05-19 13:05:387 INFO  ResultPage :21 - Get result text :JAGUAR
2022-05-19 13:05:367 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-19 13:05:29 INFO  HomePage :29 - MouseHover ON buy+sell tab :[[ChromeDriver: chrome on WINDOWS (ae6d0ef1e2d02b0d6c1f095417f435ce)] -> xpath: //a[@data-gtm-label='top nav car buy and sell']]
2022-05-19 13:05:984 INFO  HomePage :34 - Clicking on search car :[[ChromeDriver: chrome on WINDOWS (ae6d0ef1e2d02b0d6c1f095417f435ce)] -> xpath: //a[@data-gtm-label='sub nav search cars']]
2022-05-19 13:05:13 INFO  NewAndUsedCarPage :38 - Get new and used car text :[[ChromeDriver: chrome on WINDOWS (ae6d0ef1e2d02b0d6c1f095417f435ce)] -> xpath: //h1[contains(text(),'New & Used Car Search - carsguide')]]
2022-05-19 13:05:262 INFO  NewAndUsedCarPage :43 - Select car makes :Mini
